filename_img;filename_ots;filename_ann;text_ots;text_ann
Sundanese_60.png;sundanese_30_ots.txt;sundanese_60_ann.txt;.Bener Moto, cek kuring mah, omong Simba. Tah eta dina palebah kituna kuring resep ka Moto teh. Saperti nu dicaritakeun bieu. Kalulu teh apan putra raja, ku Moto rek dimumurah, tur bangsana manehna. Teu kaharti. Sareng jadi jelema beulian. Kedah sukur ka Allah juragan teu jadi abid. Salim: ,,Urang Arab jadi abid | heh. Keur abid mah bangsa neger, ngawulaan urang Arab. Leos indit ka kemahna. Nu sejen oge bubar, da geus peuting ongkoh.;BUDAK NU LEUNGIT
Sundanese_61.png;minangkabau_31_ann.txt;sundanese_61_ann.txt;batok bubuk, kalapa beak baruhak jeung beulah, Jeungeun baloboran getihan kakadek, bedog rompang keuna kana batv. Ari laguna Salim nyisit, nya teu bisa, nya nu dipakena lain parantina, turug-turug nu disisitna teu daek cicing, ngan uyan-ayunan bae jeung paralat-purilit. Hese-hese oge kalah ku leukeun dikeureuyeuh, teu burung anggeus. Jeroanana teu diarah, geus diudulkeun teh diantep bae sina nambru dina taneuh.;,,Bener Moto, cek kuring mah”, omong Simba. Tah eta dina palebah kituna kuring resep ka Moto teh. Saperti nu dicaritakeun bieu. Kalulu teh apan putra raja, ku Moto rek dimumurah, tur bangsana manehna. Teu kaharti. Sareng jadi jelema beulian. Kedah sukur ka Allah juragan teu jadi abid.” Salim: ,,Urang Arab jadi abid ! heh. Keur abid mah bangsa neger, ngawulaan urang Arab.” Leos indit ka kemahna. Nu sejen oge bubar, da geus peuting ongkoh.
Sundanese_62.png;sundanese_31_ots.txt;sundanese_62_ann.txt;Pak Deden ngaturkeun tarima kasih. Urang nggeus bebersih laut. Runtah palastik eta teu bisa diolah. Bahaya kana lauk jeung hewan nu lain.;batok bubuk, kalapa beak baruhak jeung beulah, leungeun baloboran getihan kakadek, bedog rompang keuna kana batu. Ari laguna Salim nyisit, nya teu bisa, nya nu dipakena lain parantina, turug-turug nu disisitna teu daek cicing, ngan uyan-ayunan bae jeung paralat-purilit. Hese-hese oge kalah ku leukeun dikeureuyeuh, teu burung anggeus. Jeroanana teu diarah, geus diudulkeun teh diantep bae sina nambru dina taneuh.
Sundanese_63.png;minangkabau_32_ann.txt;sundanese_63_ann.txt;Cari . serebu Ssvalen;Pak Deden ngaturkeun tarima kasih. Urang nggeus bebersih laut. Runtah palastik eta teu bisa diolah. Bahaya kana lauk jeung hewan nu lain.
Sundanese_64.png;sundanese_32_ots.txt;sundanese_64_ann.txt;Lami teu tepang.Saurna Aa angkat ka luar negri... ana luar negrina. A? eee;Carita Sarébu Samalem
Sundanese_65.png;minangkabau_33_ann.txt;sundanese_65_ann.txt;Kumaha rasa mun tulus, mun pareng jeung titis tulis, ngawulaan putra raja, sarta jadi eusi bumi, daun pulus di- lulunan, kaso handapeun kilaki.;Lami teu tepang, Saurna Aa angkat ka luar negri... mana Luar negrina, A?
Sundanese_66.png;sundanese_33_ots.txt;sundanese_66_ann.txt;41. Parekan nu tunggu lawang, gancang asup unjukan ka Den Mantri, matur sarta semu gugup, aya utusan rama, Patih Maktal itu anu dipiutus, ngageuwat Raden Suwangsa, lungsur tina enggon linggih.;Kumaha rasa mun tulus, mun pareng jeung titis tulis, ngawulaan putra raja, sarta jadi eusi bumi, daun pulus di-lulunan, kaso handapeun kilaki.
Sundanese_67.png;minangkabau_34_ann.txt;sundanese_67_ann.txt;9. Kocap anu ngawang-ngawang, Kusumah-Rara-Rengganis, teu petot-petot pasea, di luhur jeung Raden Mantri, anu matak teu rapih, jeung anu nyekel sasampur, Raden Iman Suwangsa, digelendeng ku Rengganis, katalanjur nu kasep cidra jangjina.;41.Parekan nu tunggu lawang, gancang asup unjukan ka Den Mantri, matur sarta semu gugup, aya utusan rama, Patih Maktal itu anu dipiutus, ngageuwat Raden Suwangsa, lungsur tina enggon linggih.
Sundanese_68.png;sundanese_34_ots.txt;sundanese_68_ann.txt;cangkudu secang cangkuang, kadongdong sedeng gumading, ka- wung kalapa_ kopi, cau cabe saga sagu, sagala-gala aya, katela kentang kumeli, unggal lebak lubak-libuk pelak lobak.;9.Kocap anu ngawang-ngawang, Kusumah-Rara-Rengganis, teu petot-petot pasea, di luhur jeung Raden Mantri, anu matak teu rapih, jeung anu nyekel sasampur, Raden Iman Suwangsa, digelendeng ku Rengganis, katalanjur nu kasep cidra jangjina.
Sundanese_69.png;minangkabau_35_ann.txt;sundanese_69_ann.txt;Mun ureng daek ye - hijt.Sora urang Sunda teh bakal Peorahan Bisa nang- TuKeun Saha nubaris mingpin \ eget. Cenah jay;cangkudu secang cangkuang, kadongdong sedeng gumading, kawung kalapa kopi, cau cabe saga sagu, sagala-gala aya, katela kentang kumeli, unggal lebak lubak-libuk pelak lobak.
Sundanese_70.png;sundanese_35_ots.txt;sundanese_70_ann.txt;Ka mana wae inditna sobat kuring Amir bin Usman, moal burung dituturkeun. Sing percaya, untung rugi kuring hayang babarengan jeung sarerea, teu hayang seubeuh sorangan. Ngan batur, kuring moal bisa mawa loba, wates dalapan puluh mah aya.;Mun urang daek ngahiji. Sora urang sunnda the bakal ”peurahan”. Bisa nangtukeun saha nu baris mingpin Nagara, Cenah jang
Sundanese_71.png;minangkabau_36_ann.txt;sundanese_71_ann.txt;"Ngalieuk deui ka tukang geus deukeut naker, bus deui ka nu bala; cilaka, lamun terus bae di nu lenglang mah. Jengjar deui kuring mengkol. Untung teu kadeuleueun ku nu ngudag. Saenya- enyana nu ngudag-ngudag ngarah teh gajah gegedugna, ari nu sejen-sejenna mah kawasna ngan nuturkeun eta.";,,Ka mana wae inditna sobat kuring Amir bin Usman, moal burung dituturkeun. Sing percaya, untung rugi kuring hayang babarengan jeung sarerea, teu hayang seubeuh sorangan. Ngan batur, kuring moal bisa mawa loba, wates dalapan puluh mah aya.”
Sundanese_72.png;sundanese_36_ots.txt;sundanese_72_ann.txt;- Ulah bendu Sahib, da lain kuring nu ngaboyong, lain kuring nu nyieun abid, kuring mah henteu nyieun kutiplak urang Arab. Ngan nu dicaritakeun bieu sayaktosna. BS;"Ngalieuk deui ka tukang geus deukeut naker, bus deui ka nu bala; cilaka, lamun terus bae di nu lenglang mah. Jengjar deui kuring mengkol. Untung teu kadeuleueun ku nu ngudag. Saenya-nenyana nu ngudag-ngudag ngarah teh gajah gegedugna, ari nu sejen-sejenna mah kawasna ngan nuturkeun eta."
Sundanese_73.png;minangkabau_37_ann.txt;sundanese_73_ann.txt;Rob jelema nyalampeurkeun, kageuingkeun tadi ku nu ngagero. Cekcok nu silih tanya, aya naon-aya naon. Simba teu loba carita, regeyeng bae bangke teh dipangku, dibawa ka sisi pager, gubrag dipangpengkeun ka luar.;,,Ulah bendu Sahib, da lain kuring nu ngaboyong, lain kuring nu nyieun abid, kuring mah henteu nyieun kutiplak urang Arab. Ngan nu dicaritakeun bieu sayaktosna.”
Sundanese_74.png;sundanese_37_ots.txt;sundanese_74_ann.txt;Ah, kumaha engke eta mah. Ari jelema teh cilaka ku lampahna, kojor ku omongna. Ayeuna urang ngan kari ngajaga omong, supaya salamet, hasil maksud. Keun perkara eta mah kumaha kuring.;Rob jelema nyalampeurkeun, kageuingkeun tadi ku nu ngagero. Cekcok nu silih tanya, aya naon-aya naon. Simba teu loba carita, regeyeng bae bangke teh dipangku, dibawa ka sisi pager, gubrag dipangpengkeun ka luar.
Sundanese_75.png;minangkabau_38_ann.txt;sundanese_75_ann.txt;Tapi ayeuna istimewa jasa. Suasana desa lain ti biasana. Bapa teu indit ka laut. Aya tamu nu bade disambut. Tamu istimewa nyaeta Bulan Muharam. Loba kahadean tina bulan eta. Urang arek ngalaksanakeun upacara ruwat laut.;,,Ah, kumaha engke eta mah. Ari jelema teh cilaka ku lampahna, kojor ku omongna. Ayeuna urang ngan kari ngajaga omong, supaya salamet, hasil maksud. Keun perkara eta mah kumaha kuring.”
Sundanese_76.png;sundanese_38_ots.txt;sundanese_76_ann.txt;Santen diihijikeun jeung adukan bumbu. Beuleum hayam dikeueum dina santen.;Tapi ayeuna istimewa jasa. Suasana desa lain ti biasana. Bapa teu indit ka laut. Aya tamu nu bade disambut. Tamu istimewa nyaéta Bulan Muharam. Loba kahadéan tina bulan éta. Urang arék ngalaksanakeun upacara ruwat laut.
Sundanese_77.png;minangkabau_39_ann.txt;sundanese_77_ann.txt;Gobang geus disoren, bedi] disorendang deui, Salim ngadigdig nyamperukeun bapana. Clak kana onta, tuluy nuturkeun bapana, teu ngomong-ngomong nepi ka kapilah eureun di sisi walungan, ngaranna Kingani. Ari jut tina onta, ari segruk ceurik. Syekh Amir nyampeurkeun, pek ngusapan sirah Salim, pok nanya: ,,Na make ceurik? Kaduhung milu?;Santen diihijikeun jeung adukan bumbu. Beuleum hayam dikeueum dina santen
Sundanese_78.png;sundanese_39_ots.txt;sundanese_78_ann.txt;"Isukna urang Arab nuluykeun badamina. Ku sabab perang geus tangtu, ngan kari milih, mending mana: ngadago datangna musuh atawa miheulaan narajang. Gancangna rempug, mending narajang. Balad dibagi tilu bagian. Nu saratus ngajaga pasang- grahan, gegedug Sultan bin Ak. Saleuwihna ti dinya dibagi dua; nu sabagian kudu nempuh ti beulah kidul, dikapalaan ku Syekh Khamis. Badaimina: dina ngamimitian narajang kudu silihbejaan, mere tangara ku sora bedil. Lamun panto. lawang ka jero dayeuh bedah, kudu mere tangara ku tarompet.";Gobang geus disoren, bedil disorendang deui, Salim ngadigdig nyamperukeun bapana. Clak kana onta, tuluy nuturkeun bapana, teu ngomong-ngomong nepi ka kapilah eureun di sisi walungan, ngaranna Kingani. Ari jut tina onta, ari segruk ceurik. Syekh Amir nyampeurkeun, pek ngusapan sirah Salim, pok nanya: ,,Na make ceurik? Kaduhung milu?”
Sundanese_79.png;minangkabau_40_ann.txt;sundanese_79_ann.txt;Simba muru ka nu dituduhkeun ku prajurit, gero tarik pisan: vleu! ieu! kapanggih! Rob pada nyalampeurkeun. Simba teu malire ka nu ngarogrog, geus ngagero tuluy ngucap sukur, pokna: Alhamdulillah, nuhun ya Rabbalalamin, dunungan abdi kapanggih deui.;"Isukna urang Arab nuluykeun badamina. Ku sabab perang geus tangtu, ngan kari milih, mending mana: ngadago datangna musuh atawa miheulaan narajang. Gancangna rempug, mending narajang. Balad dibagi tilu bagian. Nu saratus ngajaga pasanggrahan, gegedug Sultan bin Ali. Saleuwihna ti dinya dibagi dua; nu sabagian kudu nempuh ti beulah kidul, dikapalaan ku Syekh Khamis. Badainina: dina ngamimitian narajang kudu silihbejaan, mere tangara ku sora bedil. Lamun panto, lawang ka jero dayeuh bedah, kudu mere tangara ku tarompet."
Sundanese_80.png;sundanese_40_ots.txt;sundanese_80_ann.txt;Hanjakal, loba jalema anu miceun runtah. Botol palastik jeung bungkus kadaharan. Urang inget ka Pak Deden. Pak Deden padamelanna ngolah sampah.;Simba muru ka nu dituduhkeun ku prajurit, gero tarik pisan: ,,leu! ieu! kapanggih!” Rob pada nyalampeurkeun. Simba teu malire ka nu ngarogrog, geus ngagero tuluy ngucap sukur, pokna: ,,Alhamdulillah, nuhun ya Rabbal’alamin, dunungan abdi kapanggih deui.”
Sundanese_81.png;minangkabau_41_ann.txt;sundanese_81_ann.txt;Maca Quran Braille;Hanjakal, loba jalema anu miceun runtah. Botol palastik jeung bungkus kadaharan. Urang inget ka Pak Deden. Pak Deden padamelanna ngolah sampah.
Sundanese_82.png;sundanese_41_ots.txt;sundanese_82_ann.txt;Esih jeung Duyeh;Nuyun Tumanetr, Maca Qur’an Braille
Sundanese_83.png;minangkabau_42_ann.txt;sundanese_83_ann.txt;Raos kagunturan madu, kaurugan menyan putih, di- banding ku putra raja, henteu werat males asih, reremekan panjang putra, kasepna kantun dumeling.;Carpon: Yus R. Ismail Esih jeung Duyéh
Sundanese_84.png;sundanese_42_ots.txt;sundanese_84_ann.txt;Pocong Sasak Serong |;Raos kagunturan madu, kaurugan menyan putih, di-banding ku putra raja, henteu werat males asih, reremekan panjang putra, kasepna kantun dumeling.
Sundanese_85.png;minangkabau_43_ann.txt;sundanese_85_ann.txt;28. Bagenda Mir di jero pura, nyaur deui ka Jarah-Banun Dewi, eh Nyai Nyi Jarah-Banun, sing hade-hade pisan, nya te- tebah matur Raden Jarah-Banun, Gusti sumuhun timbalan, perka- wis mapajang bumi.;Pocong Sasak Serong
Sundanese_86.png;sundanese_43_ots.txt;sundanese_86_ann.txt;39. Tangginas ngejat Rengganis, Rengganis bari nyarekan, behna mah ari nu beler, ocon teu aya waregna, teu kaop ditem- bongan, kersana ngan rek murugul, lamun diberean meunang.;28.Bagenda Mir di jero pura, nyaur deui ka Jarah-Banun Dewi, eh Nyai Nyi Jarah-Banun, sing hade-hade pisan, nya tetebah matur Raden Jarah-Banun, Gusti sumuhun timbalan, perkawis mapajang bumi.
Sundanese_87.png;minangkabau_44_ann.txt;sundanese_87_ann.txt;fr Sundaydi Papua Mageubaingtali Diduluran;39.Tangginas ngejat Rengganis, Rengganis bari nyarekan, behna mah ari nu beler, ocon teu aya waregna, teu kaop ditembongan, kersana ngan rek murugul, lamun diberean meunang.
Sundanese_88.png;sundanese_44_ots.txt;sundanese_88_ann.txt;"KARETA LIR SEUNGGAH NANJAK ; TETTY. S NATAPRAWIRA";Sunda di Papua Mageuhan Tali Duduluran
Sundanese_89.png;minangkabau_45_ann.txt;sundanese_89_ann.txt;Layung Ngempur di Kampus Bungur;KARETA LIR SEUNGGAH NANJAK TETTY. S NATAPRAWIRA
Sundanese_90.png;sundanese_45_ots.txt;sundanese_90_ann.txt;43. Tuluy matur Nyi Dewi Rengganis, jisim kuring sumeja pamitan, ayeuna dek wangsul bae, jeung sungkan tunggu-tunggu, ngantos-ngantos waras nu gering, kudu satengah bulan, anggur bade wangsul, kesel ngantos-ngantos damang, lawas teuing meu- reun pirang-pirang wengi, lahiran Narpatmaja.;Layung Ngempur di Kampus Bungur
Sundanese_91.png;minangkabau_46_ann.txt;sundanese_91_ann.txt;"yh, enyaan umi. Buya bade angkat sareng Syekh Khamis bin Abdullah, Syekh Muhammad, Thani, Masud, ibnu Ali numashur tea Umi, nu sok dicarioskeun ku Buya; Syekh Amran, Syekh Hamdan sareng seueur deui nu sanesna. Duka sabaraha urang. Barudakna, Isa, Abdullah, Masud deui. Wah resep Umi seueur batur.";43. Tuluy matur Nyi Dewi Rengganis, jisim kuring sumeja pamitan, ayeuna dek wangsul bae, jeung sungkan tunggu-tunggu, ngantos-ngantos waras nu gering, kudu satengah bulan, anggur bade wangsul, kesel ngantos-ngantos damang, lawas teuing meu-reun pirang-pirang wengi, lahiran Narpatmaja.
Sundanese_92.png;sundanese_46_ots.txt;sundanese_92_ann.txt;Asruk-asruk di leuweung, nepi ka wanci asar, teu manggih tapak-tapakna acan. Na ari wanci asar ahir, geus rek tunggang gunung, ngadenge nu blagbligbleg-blagbligbleg ti ka anggangan. Pek diintip, masya Allah ieuh, gebeg reuwas arigen ratug. Gajah sagede-sagede nanahaon, rek ka walungan, tangtu rek nginum jeung ngadon guyang. Ari laleumpangna ku lempeng ka lebah kuring. Ari kuring atuh da ngahaja di dinya teh megat di tungtu- runan. Geuwat ngejat ti dinya, bus ka nu bala, ngalangsud asup;",,lh, enyaan umi. Buya bade angkat sareng Syekh Khamis bin Abdullah, Syekh Muhammad, Thani, Mas’ud, ibnu Ali numashur tea Umi, nu sok dicarioskeun ku Buya; Syekh Amran, Syekh Hamdan sareng seueur deui nu sanesna. Duka sabaraha urang. Barudakna, Isa, Abdullah, Mas’ud deui. Wah resep Umi seueur batur.”"
Sundanese_93.png;minangkabau_47_ann.txt;sundanese_93_ann.txt;Oe Geus kitu datang parentah, prajurit meunang sare, tapi ti ungggal-unggal limaan saurang kudu ngajaga.;Asruk-asruk di leuweung, nepi ka wanci asar, teu manggih tapak-tapakna acan. Na ari wanci asar ahir, geus rek tunggang gunung, ngadenge nu blagbligbleg-blagbligbleg ti ka anggangan. Pek diintip, masya Allah ieuh, gebeg reuwas arigen ratug. Gajah sagede-sagede nanahaon, rek ka walungan, tangtu rek nginum jeung ngadon guyang. Ari laleumpangna ku lempeng ka lebah kuring. Ari kuring atuh da ngahaja di dinya teh megat di tungturunan. Geuwat ngejat ti dinya, bus ka nu bala, ngalangsud asup
Sundanese_94.png;sundanese_47_ots.txt;sundanese_94_ann.txt;Beu Ujang, lain mokaha pepentaan teh eta. Tapi sakitu deui Ama rek sateka-teka, supaya bisa katedunan. Keun ku Ama engke dicaritakeun ka Paroja, ngan ari marentah mah Ama teu bisa. Barudak Arab nu opatan teh boyongan Paroja, jadi milikna. Sugan dibikeun, urang tukeuran saurangna ku awewe dua ti urang. Kumaha mun kitu, Ujang?;Geus kitu datang parentah, prajurit meunang sare, tapi ti unggal-unggal limaan saurang kudu ngajaga.
Sundanese_95.png;minangkabau_48_ann.txt;sundanese_95_ann.txt;Wah, abid, naha sia dipiwarang ku dunungan cicing bae. Ngadenge disebut abid, Abdullah cengkat, panonna munce- reng, nyentak ka Tipum: ,,Naon, aing jeung dulur disebut abid? Teu sudi najis teuing.;,,Beu Ujang, lain mokaha pepentann teh eta, Tapi sakitu deui Ama rek sateka-teka, supaya bisa katedunan. Keun ku Ama engke dicaritakeun ka Paroja, ngan ari marentah mah Ama teu bisa. Barudak Arab nu opatan teh boyongan Paroja, jadi milikna. Sugan dibikeun, urang tukeuran saurangna ku awewe dua ti urang. Kumaha mun kitu, Ujang?”
Sundanese_96.png;sundanese_48_ots.txt;sundanese_96_ann.txt;Aya hiji parahu husus anu eusina sasajen. Hulu kebo, tumpeng, buah, jeung kadaharan lainna. Parahu eta didorong ka tengah laut. Tanda syukur jeung kasalametan ka Gusti Allah.;,,Wah, abid, naha sia dipiwarang ku dunungan cicing bae.” Ngadenge disebut abid, Abdullah cengkat, panonna muncereng, nyentak ka Tipum: ,,Naon, aing jeung dulur disebut abid? Teu sudi najis teuing.”
Sundanese_97.png;minangkabau_49_ann.txt;sundanese_97_ann.txt;Tradisi karuhun ngandung kahadean. Alam kudu dijagaan jeung dilestarikeun. Ruwat laut aya supaya urang inget. Laut eta kudu dijaga meh aya mangpaatna.;Aya hiji parahu husus anu eusina sasajén. Hulu kébo, tumpeng, buah, jeung kadaharan lainna. Parahu éta didorong ka tengah laut. Tanda syukur jeung kasalametan ka Gusti Allah.
Sundanese_98.png;sundanese_49_ots.txt;sundanese_98_ann.txt;21. Nu hayang henteu kasorang. enggeus jadi nerapkeun elmu sihir, tangtos jadi burung palung, kuma onam nu ngewa, da- pon puas henteu sieuneun kaduhung, arang nu ras ka aherat, su- paya puas di lahir.;Tradisi karuhun ngandung kahadéan. Alam kudu dijagaan jeung dilestarikeun. Ruwat laut aya supaya urang inget. Laut éta kudu dijaga méh aya mangpaatna.
Sundanese_99.png;minangkabau_50_ann.txt;sundanese_99_ann.txt;Mun teu bisa ngahiji... Peuraisna bisa ngabarvang Urang nye mare _, Nye n 7 iF al;21.Nu hayang henteu kasorang, enggeus jadi nerapkeun elmu sihir, tangtos jadi burung palung, kuma onam nu ngewa, dapon puas henteu sieuneun kaduhung, arang nu ras ka aherat, supaya puas di lahir.
Sundanese_100.png;sundanese_50_ots.txt;sundanese_100_ann.txt;oe ne ee eee eee NO NEN Warsiah nyumputna bisa teu katenjoeun ku Harja, tapi ma- nehna awas ka Harja, ngintip tina sela-sela panto, awaseun pi- san. Hatena miani ratug, ngambekan asa eungap. Kacida maneh- na keuheulna jeung ngewana ka salaki, ngan hadena bisa ke- neh nahan napsu. Lila-lila manehna maksakeun maneh, nyam- peurkeun ka salaki. , nn ol a a a . ee;Mun teu bisa ngahiji... ”Peurahna” bisa ngabaruang urang sorangan, meuteun nya mang
;minangkabau_51_ann.txt;;;Warsiah nyumputna bisa teh katenjoeun ku Harja, tapi manehna awas ka Harja, mengintip tina sela-sela panto. Kacida manehna keuheulna jeung ngewana ka salaki, ngan hadena bisa keneh nahan nafsu. Lila-lila maksekeun maneh, nyampurkeun ka salaki.
;sundanese_51_ots.txt;;;
;minangkabau_52_ann.txt;;;
;sundanese_52_ots.txt;;;
;minangkabau_53_ann.txt;;;
;sundanese_53_ots.txt;;;
;minangkabau_54_ann.txt;;;
;sundanese_54_ots.txt;;;
;minangkabau_55_ann.txt;;;
;sundanese_55_ots.txt;;;
;minangkabau_56_ann.txt;;;
;sundanese_56_ots.txt;;;
;minangkabau_57_ann.txt;;;
;sundanese_57_ots.txt;;;
;minangkabau_58_ann.txt;;;
;sundanese_58_ots.txt;;;
;minangkabau_59_ann.txt;;;
;sundanese_59_ots.txt;;;
;minangkabau_60_ann.txt;;;
;sundanese_60_ots.txt;;;
;minangkabau_61_ann.txt;;;
;sundanese_61_ots.txt;;;
;minangkabau_62_ann.txt;;;
;sundanese_62_ots.txt;;;
;minangkabau_63_ann.txt;;;
;sundanese_63_ots.txt;;;
;minangkabau_64_ann.txt;;;
;sundanese_64_ots.txt;;;
;minangkabau_65_ann.txt;;;
;sundanese_65_ots.txt;;;
;minangkabau_66_ann.txt;;;
;sundanese_66_ots.txt;;;
;minangkabau_67_ann.txt;;;
;sundanese_67_ots.txt;;;
;minangkabau_68_ann.txt;;;
;sundanese_68_ots.txt;;;
;minangkabau_69_ann.txt;;;
;sundanese_69_ots.txt;;;
;minangkabau_70_ann.txt;;;
;sundanese_70_ots.txt;;;
;minangkabau_71_ann.txt;;;
;sundanese_71_ots.txt;;;
;minangkabau_72_ann.txt;;;
;sundanese_72_ots.txt;;;
;minangkabau_73_ann.txt;;;
;sundanese_73_ots.txt;;;
;minangkabau_74_ann.txt;;;
;sundanese_74_ots.txt;;;
;minangkabau_75_ann.txt;;;
;sundanese_75_ots.txt;;;
;minangkabau_76_ann.txt;;;
;sundanese_76_ots.txt;;;
;minangkabau_77_ann.txt;;;
;sundanese_77_ots.txt;;;
;minangkabau_78_ann.txt;;;
;sundanese_78_ots.txt;;;
;minangkabau_79_ann.txt;;;
;sundanese_79_ots.txt;;;
;minangkabau_80_ann.txt;;;
;sundanese_80_ots.txt;;;
;minangkabau_81_ann.txt;;;
;sundanese_81_ots.txt;;;
;minangkabau_82_ann.txt;;;
;sundanese_82_ots.txt;;;
;minangkabau_83_ann.txt;;;
;sundanese_83_ots.txt;;;
;minangkabau_84_ann.txt;;;
;sundanese_84_ots.txt;;;
;minangkabau_85_ann.txt;;;
;sundanese_85_ots.txt;;;
;minangkabau_86_ann.txt;;;
;sundanese_86_ots.txt;;;
;minangkabau_87_ann.txt;;;
;sundanese_87_ots.txt;;;
;minangkabau_88_ann.txt;;;
;sundanese_88_ots.txt;;;
;minangkabau_89_ann.txt;;;
;sundanese_89_ots.txt;;;
;minangkabau_90_ann.txt;;;
;sundanese_90_ots.txt;;;
;minangkabau_91_ann.txt;;;
;sundanese_91_ots.txt;;;
;minangkabau_92_ann.txt;;;
;sundanese_92_ots.txt;;;
;minangkabau_93_ann.txt;;;
;sundanese_93_ots.txt;;;
;minangkabau_94_ann.txt;;;
;sundanese_94_ots.txt;;;
;minangkabau_95_ann.txt;;;
;sundanese_95_ots.txt;;;
;minangkabau_96_ann.txt;;;
;sundanese_96_ots.txt;;;
;minangkabau_97_ann.txt;;;
;sundanese_97_ots.txt;;;
;minangkabau_98_ann.txt;;;
;sundanese_98_ots.txt;;;
;minangkabau_99_ann.txt;;;
;sundanese_99_ots.txt;;;
;minangkabau_100_ann.txt;;;
;sundanese_100_ots.txt;;;
